id;filename;text;augmentation_type;intimité;fertilité du language;fluidité;émotions;imaginaire; expert;Vulnerable
51_swap;Entretien 01 24.10.03 02_traitement_A;Donc on, a des ingrédients on et les C transforme. ' est tout ' l art de cuisine la, quoi, de prendre des premières matières de et quelque faire chose à fin la.;swap;3.0;4.0;5.0;3.0;3.0;6.0;1.0
51_translation;Entretien 01 24.10.03 02_traitement_A;Donc nous avons des ingrédients et les transformer. C'est l'art de la cuisine, ce que prendre des matières premières et faire quelque chose à la fin.;translation;3.0;4.0;5.0;3.0;3.0;6.0;1.0
52_contextual;Entretien 01 24.10.03 02_traitement_A;Pour ce compte est de ta consistance, pourrait-être, dans tel cas quelconque, ... Ou, là, on ne srais pas...;contextual;1.0;1.0;1.0;1.0;1.0;1.0;3.0
52_original;Entretien 01 24.10.03 02_traitement_A;Pour ce qui est de la consistance, peut-être, dans un cas précis, oui. Après, là, je ne saurais pas...;original;1.0;1.0;1.0;1.0;1.0;1.0;3.0
52_swap;Entretien 01 24.10.03 02_traitement_A;Pour ce qui est de la consistance peut, -, être un dans précis cas, oui Après. , là, je ne saurais pas. ..;swap;1.0;1.0;1.0;1.0;1.0;1.0;3.0
52_translation;Entretien 01 24.10.03 02_traitement_A;En ce qui concerne la cohérence, peut-être, dans un cas précis, oui.;translation;1.0;1.0;1.0;1.0;1.0;1.0;3.0
53_contextual;Entretien 01 24.10.03 02_traitement_A;Me serait arrangé cas par cas, éventuellement.;contextual;1.0;1.0;1.0;1.0;1.0;2.0;1.0
53_original;Entretien 01 24.10.03 02_traitement_A;Ce serait au cas par cas, oui.;original;1.0;1.0;1.0;1.0;1.0;2.0;1.0
53_swap;Entretien 01 24.10.03 02_traitement_A;Au ce serait cas par cas, . oui;swap;1.0;1.0;1.0;1.0;1.0;2.0;1.0
53_translation;Entretien 01 24.10.03 02_traitement_A;Ce serait au cas par cas, oui.;translation;1.0;1.0;1.0;1.0;1.0;2.0;1.0
54_contextual;Entretien 01 24.10.03 02_traitement_A;Je pense qu'il y a les mêmes qui reviennent, celles qui sont là plus explicites. Là, la notion de : cuisine pour faire notre épicerieambouille toute notre peinture, la, et surtout Il y a toujours quelques images comme revient dans des cas précis.;contextual;5.0;2.0;2.0;1.0;8.0;5.0;1.0
54_original;Entretien 01 24.10.03 02_traitement_A;Je pense qu'il y a les mêmes qui reviennent, celles qui sont les plus explicites. Là, la notion de la cuisine pour faire notre tambouille avec notre peinture, évidemment, mais... Il y a toujours des images qui viennent dans des cas précis.;original;5.0;2.0;2.0;1.0;8.0;5.0;1.0
54_swap;Entretien 01 24.10.03 02_traitement_A;Je qu pense y ' il a les mêmes qui reviennent, celles qui sont les explicites plus Là. la, notion de la pour cuisine faire notre avec tambouille notre peinture, évidemment, mais. .. Il a y des toujours images qui viennent dans des cas précis.;swap;5.0;2.0;2.0;1.0;8.0;5.0;1.0
54_translation;Entretien 01 24.10.03 02_traitement_A;Je pense qu'il y a ceux qui reviennent, ceux qui sont les plus clairs, ici, le concept de cuisine pour faire notre gâteau avec notre peinture, bien sûr, mais... il y a toujours des photos qui viennent dans certains cas.;translation;5.0;2.0;2.0;1.0;8.0;5.0;1.0
55_contextual;Entretien 01 24.10.03 02_traitement_A;J'ai remarqué un truc dernièrement que e suis dans le métier. Soit' parce que j'ai cette certaine passion pour ce domaine et justement pour cette facilité dans certaines matière. Un métier...;contextual;5.0;1.0;2.0;8.0;2.0;6.0;1.0
55_original;Entretien 01 24.10.03 02_traitement_A;J'ai remarqué un truc depuis que je suis dans le métier. C'est que j'ai une certaine passion pour ce métier et justement pour cette transformation de la matière. Un peu...;original;5.0;1.0;2.0;8.0;2.0;6.0;1.0
55_swap;Entretien 01 24.10.03 02_traitement_A;J ' remarqué ai un depuis truc que je suis le dans. métier ' C est que j ' ai certaine passion une pour métier ce justement et pour cette de transformation la matière. Un peu. ..;swap;5.0;1.0;2.0;8.0;2.0;6.0;1.0
55_translation;Entretien 01 24.10.03 02_traitement_A;J'ai remarqué quelque chose depuis que je suis dans les affaires, que j'ai une certaine passion pour ce métier et pour cette transformation de la matière...;translation;5.0;1.0;2.0;8.0;2.0;6.0;1.0
56_contextual;Entretien 01 24.10.03 02_traitement_A;Je peux trouve pas, un peu plusadné ? Attention peu...;contextual;5.0;1.0;1.0;5.0;1.0;1.0;4.0
56_original;Entretien 01 24.10.03 02_traitement_A;Je ne sais pas, un peu maladif ? Un peu...;original;5.0;1.0;1.0;5.0;1.0;1.0;4.0
56_swap;Entretien 01 24.10.03 02_traitement_A;Je sais ne pas, peu maladif Un un? peu. ..;swap;5.0;1.0;1.0;5.0;1.0;1.0;4.0
56_translation;Entretien 01 24.10.03 02_traitement_A;Je ne sais pas, un peu malade ?;translation;5.0;1.0;1.0;5.0;1.0;1.0;4.0
57_contextual;Entretien 01 24.10.03 02_traitement_A;Ça peu aunel, oui. Ça peut paraître bizarre des fois où certains pas sont dans le métier parce que ... Je ne sais pas, quelque fois quelqu'ils ont un coup pour un peuzinzin.;contextual;5.0;2.0;2.0;6.0;6.0;1.0;4.0
57_original;Entretien 01 24.10.03 02_traitement_A;Un peu obsessionnel, oui. Ça peut paraître bizarre des fois pour certains qui sont dans le métier parce que... Je ne sais pas, des fois qu'ils prennent un peu pour un zinzin.;original;5.0;2.0;2.0;6.0;6.0;1.0;4.0
57_swap;Entretien 01 24.10.03 02_traitement_A;Un peu obsessionnel, oui. peut Ça paraître bizarre des pour certains fois qui dans sont métier le parce que. .. Je ne sais des pas, fois qu ' un ils prennent peu pour zinzin un.;swap;5.0;2.0;2.0;6.0;6.0;1.0;4.0
57_translation;Entretien 01 24.10.03 02_traitement_A;Ça a l'air bizarre pour certains dans les affaires, parce que... je ne sais pas, parfois quand ils se prennent pour un zinzin.;translation;5.0;2.0;2.0;6.0;6.0;1.0;4.0
58_contextual;Entretien 01 24.10.03 02_traitement_A;Mais ce me permet justement d'avoir un rapport un peu vraiment intime avec ces matériaux et aller voir des choses plus puissantes. Comme Jacques disais, ce rapport à la peinture et tout, la plupart que je vais travailler, ils prennent les règles of base, ils nous  écrivent et ça fonctionne. Et moi, je dis que j'aime plutôt chercher vraiment plus loin pour comprendre...;contextual;10.0;6.0;6.0;10.0;6.0;5.0;1.0
58_original;Entretien 01 24.10.03 02_traitement_A;Mais ça me permet justement d'avoir un rapport un peu plus intime avec ces matériaux et aller chercher des choses plus puissantes. Comme je disais, ce rapport à la peinture et tout, la plupart que je vais rencontrer, ils prennent les règles de base, ils les appliquent et ça fonctionne. Et moi, je sais que j'aime aller chercher vraiment plus loin pour comprendre...;original;10.0;6.0;6.0;10.0;6.0;5.0;1.0
58_swap;Entretien 01 24.10.03 02_traitement_A;Mais ça me justement permet d ' avoir un un rapport peu plus intime avec ces matériaux et chercher aller des choses puissantes plus. Comme je disais, rapport ce à la peinture et tout, la plupart que vais je, rencontrer ils les prennent règles de base, ils les appliquent et fonctionne ça. moi Et, je sais que j ' aime aller chercher vraiment plus loin pour comprendre. ..;swap;10.0;6.0;6.0;10.0;6.0;5.0;1.0
58_translation;Entretien 01 24.10.03 02_traitement_A;Mais ça me permet juste d'avoir un peu plus intime avec ces matériaux et de chercher des choses plus puissantes. Comme je l'ai dit, cette relation avec la couleur et tout, la plupart que je vais rencontrer, ils adoptent les principes, ils les appliquent et ça marche. Et je sais que je vais bien continuer à comprendre...;translation;10.0;6.0;6.0;10.0;6.0;5.0;1.0
59_contextual;Entretien 01 24.10.03 02_traitement_A;En fait, c'est comprendre même l'essence même de nos matériaux, où ça fonctionnent. Et dans' ait pas de notion de science ou de maths Mais j'essaie d'avoir une connaissance infime petit plus avancée.;contextual;1.0;1.0;1.0;1.0;1.0;4.0;5.0
59_original;Entretien 01 24.10.03 02_traitement_A;En fait, c'est comprendre même l'essence même de ces matériaux, comment ils fonctionnent. Et j'ai pas de notion de chimie ou de... Mais j'essaie d'avoir une connaissance un peu plus poussée.;original;1.0;1.0;1.0;1.0;1.0;4.0;5.0
59_swap;Entretien 01 24.10.03 02_traitement_A;En fait, c ' est comprendre même l ' essence même de matériaux ces, comment ils fonctionnent. ' Et j pas ai de notion chimie de de ou. .. Mais j ' d essaie avoir ' une connaissance un peu plus poussée.;swap;1.0;1.0;1.0;1.0;1.0;4.0;5.0
59_translation;Entretien 01 24.10.03 02_traitement_A;Cela signifie même comprendre l'essence de ces matériaux, et je n'ai aucune idée de la chimie ou... mais j'essaie d'avoir un peu plus de connaissances.;translation;1.0;1.0;1.0;1.0;1.0;4.0;5.0
5_contextual;Entretien 01 24.10.03 02_traitement_A;Une naissance de journaliste, dans le 12ra siècle, c'est un métier où il y a tellement d' étapess différentes. Car, les journées sont rarement les priorités. Sauf quand elle bosse à la même étape pendant des semaines.;contextual;1.0;1.0;1.0;1.0;1.0;3.0;1.0
5_original;Entretien 01 24.10.03 02_traitement_A;Une journée de travail, dans le vitrail, c'est un métier où il y a plein d'étapes différentes. Donc, les journées sont rarement les mêmes. Sauf quand on bosse sur la même étape pendant des semaines.;original;1.0;1.0;1.0;1.0;1.0;3.0;1.0
5_swap;Entretien 01 24.10.03 02_traitement_A;Journée une de travail, dans vitrail le, c ' un est métier où il y a d plein ' étapes différentes. Donc, les sont journées rarement les. mêmes quand bosse Sauf on sur la même pendant étape des semaines.;swap;1.0;1.0;1.0;1.0;1.0;3.0;1.0
5_translation;Entretien 01 24.10.03 02_traitement_A;Une journée de travail dans la fenêtre est une profession où il y a beaucoup de différentes étapes, donc les jours sont rarement les mêmes, sauf si vous travaillez au même endroit pendant des semaines.;translation;1.0;1.0;1.0;1.0;1.0;3.0;1.0
60_contextual;Entretien 01 24.10.03 02_traitement_A;Pas juste, j' ai de cette patience, pour l' achète. Juste savoir lequel tout réagit.;contextual;1.0;1.0;1.0;1.0;1.0;4.0;1.0
60_original;Entretien 01 24.10.03 02_traitement_A;Pas juste, j'ai de la poudre, je l'applique. Mais savoir comment tout réagit.;original;1.0;1.0;1.0;1.0;1.0;4.0;1.0
60_swap;Entretien 01 24.10.03 02_traitement_A;Pas juste, j ai ' la de poudre, je l ' applique Mais. comment savoir tout. réagit;swap;1.0;1.0;1.0;1.0;1.0;4.0;1.0
60_translation;Entretien 01 24.10.03 02_traitement_A;Non seulement j'ai de la poudre à canon, mais je sais comment tout réagit.;translation;1.0;1.0;1.0;1.0;1.0;4.0;1.0
61_contextual;Entretien 01 24.10.03 02_traitement_A;Ouais, la poussière. Et leur matière apporte certains éléments qui l' aident aussi, parce que — matière, elle —'est pas juste superficielle, dans très fond. Ne serait-ce que la météo et...;contextual;1.0;1.0;1.0;1.0;5.0;5.0;1.0
61_original;Entretien 01 24.10.03 02_traitement_A;Ouais, la matière. Et la matière dans les éléments qui l'entoure aussi, parce que la matière, elle n'est pas juste là, dans le vide. Ne serait-ce que la météo et...;original;1.0;1.0;1.0;1.0;5.0;5.0;1.0
61_swap;Entretien 01 24.10.03 02_traitement_A;, ouais la matière. Et matière la dans les éléments qui l ' entoure aussi, parce que la matière, ' elle n est pas juste là, dans le. vide Ne serait - ce que la et météo. ..;swap;1.0;1.0;1.0;1.0;5.0;5.0;1.0
61_translation;Entretien 01 24.10.03 02_traitement_A;La matière et la matière dans les éléments qui l'entourent, parce que la matière n'est pas précisément là, dans le vide.;translation;1.0;1.0;1.0;1.0;5.0;5.0;1.0
62_contextual;Entretien 01 24.10.03 02_traitement_A;Enfin, tout l'environnement fabrique de cette matière, car elle se propage.;contextual;1.0;1.0;1.0;1.0;1.0;5.0;1.0
62_original;Entretien 01 24.10.03 02_traitement_A;Enfin, tout l'environnement joue sur la matière, comment elle se comporte.;original;1.0;1.0;1.0;1.0;1.0;5.0;1.0
62_swap;Entretien 01 24.10.03 02_traitement_A;Enfin, l ' tout joue environnement la sur matière, elle comment se comporte.;swap;1.0;1.0;1.0;1.0;1.0;5.0;1.0
62_translation;Entretien 01 24.10.03 02_traitement_A;Après tout, l'environnement tout entier joue la matière telle qu'elle se comporte.;translation;1.0;1.0;1.0;1.0;1.0;5.0;1.0
63_contextual;Entretien 01 24.10.03 02_traitement_A;Bonjour, c' est bien.;contextual;1.0;1.0;1.0;1.0;1.0;1.0;1.0
63_original;Entretien 01 24.10.03 02_traitement_A;Ouais, c'est ça.;original;1.0;1.0;1.0;1.0;1.0;1.0;1.0
63_swap;Entretien 01 24.10.03 02_traitement_A;, ouais ' c est. ça;swap;1.0;1.0;1.0;1.0;1.0;1.0;1.0
63_translation;Entretien 01 24.10.03 02_traitement_A;Oui, c'est ça.;translation;1.0;1.0;1.0;1.0;1.0;1.0;1.0
64_contextual;Entretien 01 24.10.03 02_traitement_A;C'est ça, parce qu'en attendant, on forme un ensemble. L' est parfois juste à jeter'un côté, ce village, l'atelier. C'est plutôt un regard.;contextual;8.0;3.0;1.0;3.0;7.0;5.0;1.0
64_original;Entretien 01 24.10.03 02_traitement_A;C'est ça, parce qu'en fait, on forme un ensemble. C'est pas juste nous d'un côté, le matériau, l'atelier. C'est tout un ensemble.;original;8.0;3.0;1.0;3.0;7.0;5.0;1.0
64_swap;Entretien 01 24.10.03 02_traitement_A;C ' est, parce ça qu ' fait en on forme, ensemble un. C est ' juste pas nous d un ' côté, le matériau, l ' atelier. C est ' tout un ensemble.;swap;8.0;3.0;1.0;3.0;7.0;5.0;1.0
64_translation;Entretien 01 24.10.03 02_traitement_A;C'est parce que nous formons en fait un ensemble, pas seulement nous d'un côté, le matériel, l'atelier.;translation;8.0;3.0;1.0;3.0;7.0;5.0;1.0
65_contextual;Entretien 01 24.10.03 02_traitement_A;Je me questionne là-dessus, effectivement, mais savoir ce qui est abordable en mon niveau, dans le sens où c'est un enseignement où les enjeux sont... Certains métiers aussi nobles, donc c'est difficile de se'en détacher. Mais dans'histoire du...;contextual;1.0;2.0;1.0;3.0;1.0;3.0;3.0
65_original;Entretien 01 24.10.03 02_traitement_A;Je me questionne là-dessus, effectivement, mais sur ce qui est abordable à mon niveau, dans le sens où c'est un métier où les matériaux sont... Certains sont assez nobles, et c'est difficile de s'en procurer. Mais l'histoire du…;original;1.0;2.0;1.0;3.0;1.0;3.0;3.0
65_swap;Entretien 01 24.10.03 02_traitement_A;Je questionne me là - dessus, , effectivement mais sur ce qui est abordable mon à niveau, le dans sens où c ' est un métier les où sont matériaux. .. Certains sont, assez nobles et c ' est difficile de s ' en procurer. Mais l ' histoire du …;swap;1.0;2.0;1.0;3.0;1.0;3.0;3.0
65_translation;Entretien 01 24.10.03 02_traitement_A;Je me demande ce qui est vraiment, mais ce qui est abordable à mon niveau, dans le sens où c'est une profession où les matériaux sont... certains sont plutôt nobles, et il est difficile de l'obtenir. Mais l'histoire de...;translation;1.0;2.0;1.0;3.0;1.0;3.0;3.0
66_contextual;Entretien 01 24.10.03 02_traitement_A;Le plomb, il'est difficile de le dénicher, mais la pierre, des bijoux, on essaye peut- en essayer de la créer soi-même pour être un peu autosuff ^. Le plomb, c' déjà pas possible, moi vais pas partir dans des gisements. Le verre, je peux pas le faire moi-même.;contextual;1.0;1.0;1.0;1.0;1.0;3.0;1.0
66_original;Entretien 01 24.10.03 02_traitement_A;Le plomb, c'est difficile de le remplacer, mais la peinture, des fois, on peut peut-être essayer de la créer soi-même pour être un peu autosuffisant. Le plomb, c'est pas possible, je vais pas aller dans des gisements. Le verre, je peux pas le faire moi-même.;original;1.0;1.0;1.0;1.0;1.0;3.0;1.0
66_swap;Entretien 01 24.10.03 02_traitement_A;Plomb le, c ' est difficile de remplacer le, mais la peinture, des fois, peut on peut - être essayer de créer la soi - même pour être un peu autosuffisant. Le plomb, c ' est possible pas, je vais aller pas dans des gisements. Le verre, peux pas je le moi faire - même.;swap;1.0;1.0;1.0;1.0;1.0;3.0;1.0
66_translation;Entretien 01 24.10.03 02_traitement_A;Le plomb est difficile à remplacer, mais la peinture, parfois vous pouvez essayer de le créer vous-même pour être un peu autosuffisant. Le plomb, c'est impossible, je ne vais pas aller dans les gisements. Verre, je ne peux pas le faire moi-même.;translation;1.0;1.0;1.0;1.0;1.0;3.0;1.0
67_contextual;Entretien 01 24.10.03 02_traitement_A;Il ya a peux- etre mieux moyen, justement, de substituer à ces matières par d' étranges. Mais... Je voudrait dire l'essence du vitrail, ce' être du verre, du plomb, et de cette grisaille.;contextual;5.0;3.0;4.0;4.0;1.0;6.0;1.0
67_original;Entretien 01 24.10.03 02_traitement_A;Il y a peut-être un moyen, justement, de substituer à ces matières par d'autres. Mais... Je pense que l'essence du vitrail, c'est du verre, du plomb, et de la grisaille.;original;5.0;3.0;4.0;4.0;1.0;6.0;1.0
67_swap;Entretien 01 24.10.03 02_traitement_A;Il y peut a être - un moyen, justement, de à substituer ces matières d autres par ' Mais. .. . Je pense que l ' essence vitrail du, c ' est du verre du, plomb, et de grisaille la.;swap;5.0;3.0;4.0;4.0;1.0;6.0;1.0
67_translation;Entretien 01 24.10.03 02_traitement_A;Il y a peut-être un moyen de remplacer ces substances par d'autres, mais je pense que l'essence du verre est le verre, le plomb et le gris.;translation;5.0;3.0;4.0;4.0;1.0;6.0;1.0
68_contextual;Entretien 01 24.10.03 02_traitement_A;Il est en a plein, quand on continue de faire d'autres choses. Mais finalement, plus, votre travail me parle, s'est l'origine de ce métier. Pendant des siècles, j'était partout y moins les meme méthodes.;contextual;4.0;2.0;3.0;5.0;1.0;6.0;1.0
68_original;Entretien 01 24.10.03 02_traitement_A;Il y en a plein, quand on essaie de faire d'autres choses. Mais finalement, moi, ce qui me parle, c'est l'origine de ce métier. Pendant des siècles, c'était plus ou moins les mêmes méthodes.;original;4.0;2.0;3.0;5.0;1.0;6.0;1.0
68_swap;Entretien 01 24.10.03 02_traitement_A;Y il en a plein, quand essaie on de d faire ' autres choses. Mais finalement, moi, ce qui me, parle ' c est l ' origine de métier ce. Pendant siècles des, c ' était plus ou moins les méthodes mêmes.;swap;4.0;2.0;3.0;5.0;1.0;6.0;1.0
68_translation;Entretien 01 24.10.03 02_traitement_A;Il y en a beaucoup quand on essaie de faire d'autres choses, mais finalement, je parle avec moi est l'origine de ce travail. Pendant des siècles, il y avait plus ou moins les mêmes méthodes.;translation;4.0;2.0;3.0;5.0;1.0;6.0;1.0
69_contextual;Entretien 01 24.10.03 02_traitement_A;Après l' etre questionné notre article, moi je dis tout c'est déjà le redevenir assez essentiel. Perso je me... C'est pas une question qui me surprend;contextual;1.0;1.0;1.0;3.0;1.0;1.0;1.0
69_original;Entretien 01 24.10.03 02_traitement_A;Après l'avoir questionné un peu, moi je trouve que c'est bien de rester assez essentiel. Mais je me... C'est pas une question qui me...;original;1.0;1.0;1.0;3.0;1.0;1.0;1.0
69_swap;Entretien 01 24.10.03 02_traitement_A;L après ' avoir questionné peu un moi, je trouve que c ' est de bien rester assez. essentiel Mais je. me. . C ' une pas est question me qui. ..;swap;1.0;1.0;1.0;3.0;1.0;1.0;1.0
69_translation;Entretien 01 24.10.03 02_traitement_A;Après lui avoir posé une question, je pense que c'est assez bien que je sois toujours si important, mais je... Ce n'est pas une question qui me...;translation;1.0;1.0;1.0;3.0;1.0;1.0;1.0
6_contextual;Entretien 01 24.10.03 02_traitement_A;Est- possible que tu partages ces attentes un peu quant avec ta question ?;contextual;1.0;1.0;1.0;3.0;1.0;1.0;3.0
6_original;Entretien 01 24.10.03 02_traitement_A;Est-ce que tu as des attentes un peu quant à cette question ?;original;1.0;1.0;1.0;3.0;1.0;1.0;3.0
6_swap;Entretien 01 24.10.03 02_traitement_A;Est - ce tu que as attentes des un peu quant à question cette?;swap;1.0;1.0;1.0;3.0;1.0;1.0;3.0
6_translation;Entretien 01 24.10.03 02_traitement_A;Avez - vous des attentes à ce sujet?;translation;1.0;1.0;1.0;3.0;1.0;1.0;3.0
70_contextual;Entretien 01 24.10.03 02_traitement_A;Voila'est intéressant. Une confirmation qu'il soit là.;contextual;1.0;1.0;1.0;1.0;1.0;1.0;1.0
70_original;Entretien 01 24.10.03 02_traitement_A;C'est ça. Une fois qu'il est là.;original;1.0;1.0;1.0;1.0;1.0;1.0;1.0
70_swap;Entretien 01 24.10.03 02_traitement_A;C ' est ça fois. Une qu est ' il là.;swap;1.0;1.0;1.0;1.0;1.0;1.0;1.0
70_translation;Entretien 01 24.10.03 02_traitement_A;C'est quand il est là.;translation;1.0;1.0;1.0;1.0;1.0;1.0;1.0
71_contextual;Entretien 01 25.01.14 02ab_traitement_A;Salut, e suis également B D depuis 1998, et j'ai installé en J qu B Pro depuis 2007.;contextual;1.0;1.0;1.0;1.0;1.0;4.0;1.0
71_original;Entretien 01 25.01.14 02ab_traitement_A;Alors, je suis à BIP depuis 1998, et j'ai installé en tant que BIP depuis 2007.;original;1.0;1.0;1.0;1.0;1.0;4.0;1.0
71_swap;Entretien 01 25.01.14 02ab_traitement_A;, alors je à suis depuis BIP 1998, j et ai ' en installé que tant BIP depuis 2007.;swap;1.0;1.0;1.0;1.0;1.0;4.0;1.0
71_translation;Entretien 01 25.01.14 02ab_traitement_A;Je suis donc un PIB depuis 1998 et j'ai été installé en tant que PIB depuis 2007.;translation;1.0;1.0;1.0;1.0;1.0;4.0;1.0
72_contextual;Entretien 01 25.01.14 02ab_traitement_A;Novembre 1998.;contextual;1.0;1.0;1.0;1.0;1.0;1.0;1.0
72_original;Entretien 01 25.01.14 02ab_traitement_A;Depuis 1998.;original;1.0;1.0;1.0;1.0;1.0;1.0;1.0
72_swap;Entretien 01 25.01.14 02ab_traitement_A;1998 depuis.;swap;1.0;1.0;1.0;1.0;1.0;1.0;1.0
72_translation;Entretien 01 25.01.14 02ab_traitement_A;Depuis 1998.;translation;1.0;1.0;1.0;1.0;1.0;1.0;1.0
73_contextual;Entretien 01 25.01.14 02ab_traitement_A;Donc j' aurais intégré le statut de salarié, j'étais alorsapprenti de B main, donc uniquement dans la fabrication de vanerie, et peu après m'est venue la fibre de culture. Pr moi fut une suite en soi, et un aboutissement de faire sa matière ! et de travailler quoi.;contextual;3.0;2.0;1.0;5.0;1.0;5.0;1.0
73_original;Entretien 01 25.01.14 02ab_traitement_A;Donc j'ai commencé le statut de salarié, j'étais apprenti de BIP, donc uniquement dans la fabrication de vanerie, et puis après m'est venue la fibre de culture. Donc ça paraissait une suite en soi, enfin un aboutissement de faire sa matière première et de travailler quoi.;original;3.0;2.0;1.0;5.0;1.0;5.0;1.0
73_swap;Entretien 01 25.01.14 02ab_traitement_A;Donc j ' ai le commencé statut de salarié, j ' étais BIP apprenti de, donc uniquement dans la fabrication de vanerie, et puis après ' m est la venue fibre culture de. ça Donc paraissait suite une soi en, enfin un aboutissement de faire sa première matière et de travailler quoi.;swap;3.0;2.0;1.0;5.0;1.0;5.0;1.0
73_translation;Entretien 01 25.01.14 02ab_traitement_A;Donc j'ai commencé à travailler comme employé, j'étais apprenti en PIB, donc seulement dans la fabrication de vanérie, et puis j'ai vu la fibre culturelle, donc une suite semblait finalement être un résultat, faire sa matière première et travailler, quoi.;translation;3.0;2.0;1.0;5.0;1.0;5.0;1.0
74_contextual;Entretien 01 25.01.14 02ab_traitement_A;Il n' est en a pas foule. Déjà qu'en plus je suis un peu dans la génération où on a fait beaucoup de sur ps, beaucoup d' autress dans plein de domaines différents. Bref il se manifeste qu'aujourd'hui on a un marché qui est plus porté sur le numérique, avec cette création de pièces plus singulière répétition derrière.;contextual;1.0;1.0;1.0;1.0;1.0;7.0;1.0
74_original;Entretien 01 25.01.14 02ab_traitement_A;Il n'y en a pas vraiment. Disons qu'en plus je suis un peu dans la génération où on a fait beaucoup de surmesures, beaucoup d'adaptations dans plein de domaines différents. Là il se trouve qu'aujourd'hui on a un marché qui est plus porté sur le luxe, avec une création de pièces plus une répétition derrière.;original;1.0;1.0;1.0;1.0;1.0;7.0;1.0
74_swap;Entretien 01 25.01.14 02ab_traitement_A;Il n y ' en a pas vraiment. Disons ' qu plus en je suis un peu dans la génération où on a fait de beaucoup surmesures, beaucoup d adaptations ' dans plein de domaines différents. Là il se trouve qu ' aujourd ' on hui a un marché est qui plus porté sur le luxe, avec une création de pièces une plus répétition derrière.;swap;1.0;1.0;1.0;1.0;1.0;7.0;1.0
74_translation;Entretien 01 25.01.14 02ab_traitement_A;Disons que je suis un peu dans la génération où beaucoup de surdimensionnements, beaucoup d'ajustements ont été effectués dans de nombreux domaines différents. Il y a aujourd'hui un marché plus axé sur le luxe, avec une création de pièces et une répétition.;translation;1.0;1.0;1.0;1.0;1.0;7.0;1.0
75_contextual;Entretien 01 25.01.14 02ab_traitement_A;Après autant ça nous pousse techniquement, autant ça standard pousser le travail à la répétition. Et moins risqué la simplification. Donc moi aussi j'étais partant, là je suis au bureau actuellement depuis quelques mois, mais sinon en septembre j'étais plus dans la découverte même le matin de ce que je devais faire sur des protos, que ça soit en génie végétal, en réalisation extérieure, sur structure métallique ou sur des commandes de 4s, sur des commandes de tout type en'objets.;contextual;1.0;1.0;1.0;1.0;1.0;7.0;1.0
75_original;Entretien 01 25.01.14 02ab_traitement_A;Donc autant ça nous pousse techniquement, autant ça standardise le travail à la répétition. Et moins à la polyvalence. Donc moi typiquement j'étais beaucoup, là je suis au bureau actuellement depuis quelques mois, mais sinon en atelier j'étais typiquement dans la découverte même le matin de ce que je devais faire sur des protos, que ça soit en génie végétal, en réalisation extérieure, sur structure métallique ou sur des commandes de luminaires, sur des commandes de tout type d'objets.;original;1.0;1.0;1.0;1.0;1.0;7.0;1.0
75_swap;Entretien 01 25.01.14 02ab_traitement_A;Autant donc ça nous techniquement pousse, ça standardise autant le travail à la répétition. Et moins à polyvalence la. Donc moi typiquement j ' étais beaucoup, je là suis au bureau actuellement depuis quelques mois, mais sinon en j atelier ' étais typiquement dans la découverte même le matin de ce que je devais faire sur des protos, que ça soit en génie végétal, en réalisation extérieure, sur métallique structure sur ou des commandes de luminaires sur, des commandes de tout type d ' objets.;swap;1.0;1.0;1.0;1.0;1.0;7.0;1.0
75_translation;Entretien 01 25.01.14 02ab_traitement_A;Comme cela nous pousse techniquement, il standardise le travail sur l'échantillon et moins sur la polyvalence. Donc, en général, j'étais beaucoup, je suis au bureau depuis quelques mois maintenant, mais sinon j'étais à l'atelier dans la découverte même le matin, ce que j'ai dû faire à Protos, que ce soit dans la technique des plantes, dans la conception extérieure, sur la structure métallique ou sur les commandes d'éclairage, sur les commandes de tout type d'objets.;translation;1.0;1.0;1.0;1.0;1.0;7.0;1.0
76_contextual;Entretien 01 25.01.14 02ab_traitement_A;Voilà, typiquement on travaille à 10h à peu près. On a généralement nous même un peu de travail de la semaine, mais quand on est en polyvalence, on a changé de pièce régulièrement, qu'est tout son temps à redécouvrir tous aux matins ceux qu' ON arrivait à faire.;contextual;1.0;1.0;1.0;1.0;1.0;3.0;1.0
76_original;Entretien 01 25.01.14 02ab_traitement_A;Voilà, typiquement on arrive à 8h à peu près. On a généralement quand même un peu de travail à la semaine, mais quand on est en polyvalence, on a changé de pièce régulièrement, c'est tout le temps à redécouvrir tous les matins ce qu'on a à faire.;original;1.0;1.0;1.0;1.0;1.0;3.0;1.0
76_swap;Entretien 01 25.01.14 02ab_traitement_A;Voilà, typiquement on à 8h à arrive peu près. On a quand généralement même un peu de travail à semaine la, mais quand est on en polyvalence, on changé a de pièce régulièrement, c ' tout le est temps à redécouvrir tous matins les ce qu ' on a à faire.;swap;1.0;1.0;1.0;1.0;1.0;3.0;1.0
76_translation;Entretien 01 25.01.14 02ab_traitement_A;D'habitude, on arrive à 8 h du matin, mais on a un peu de travail par semaine, mais quand on est polyvalents, on change régulièrement d'espace, c'est tout le temps de redécouvrir chaque matin ce qu'on a à faire.;translation;1.0;1.0;1.0;1.0;1.0;3.0;1.0
