id;filename;text;augmentation_type;intimité;fertilité du language;fluidité;émotions;imaginaire; expert;Vulnerable;difficulté verbalisation
50_swap;Entretien 01 24.10.03 02_traitement_A;Oui, évidemment. J ai ' peu un ce toc, je crois, de placer des quand métaphores je peux que parce ça permet, je pense, aux gens d ' avoir des généralités et leur de parler. Et là, pour ce qui est de l ' étape de la peinture, , finalement c ' peu est de la un cuisine.;swap;4.0;4.0;3.0;3.0;4.0;4.0;1.0;1
50_translation;Entretien 01 24.10.03 02_traitement_A;Oui, bien sûr, je crois que j'ai un peu ce toc pour poser des métaphores quand je peux, parce que ça permet aux gens d'avoir des généralités et de leur parler.;translation;4.0;4.0;3.0;3.0;4.0;4.0;1.0;1
51_contextual;Entretien 01 24.10.03 02_traitement_A;Donc, chacune a 4 plantes et on les transforme. C'est tout l' boulot surtout la peinture, quoi, de prendre des matières végétales afin de réaliser quelque chose à la main.;contextual;3.0;4.0;5.0;3.0;3.0;6.0;1.0;3
51_original;Entretien 01 24.10.03 02_traitement_A;Donc, on a des ingrédients et on les transforme. C'est tout l'art de la cuisine, quoi, de prendre des matières premières et de faire quelque chose à la fin.;original;3.0;4.0;5.0;3.0;3.0;6.0;1.0;3
51_swap;Entretien 01 24.10.03 02_traitement_A;, donc a on des ingrédients et transforme on les. C ' est tout l ' art de cuisine la, quoi de, des matières prendre premières et de quelque faire à chose la fin.;swap;3.0;4.0;5.0;3.0;3.0;6.0;1.0;3
51_translation;Entretien 01 24.10.03 02_traitement_A;Donc nous avons des ingrédients et les transformer. C'est l'art de la cuisine, ce que prendre des matières premières et faire quelque chose à la fin.;translation;3.0;4.0;5.0;3.0;3.0;6.0;1.0;3
52_contextual;Entretien 01 24.10.03 02_traitement_A;Pour ce qu est manque toute consistance, peut-être, dans des cas similaire, oui. Là, là, je puis commentaurais pas répondre;contextual;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3
52_original;Entretien 01 24.10.03 02_traitement_A;Pour ce qui est de la consistance, peut-être, dans un cas précis, oui. Après, là, je ne saurais pas...;original;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3
52_swap;Entretien 01 24.10.03 02_traitement_A;Pour est ce qui la de consistance, - peut être, un dans cas, précis oui. Après, , je là ne saurais. pas..;swap;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3
52_translation;Entretien 01 24.10.03 02_traitement_A;En ce qui concerne la cohérence, peut-être, dans un cas précis, oui.;translation;1.0;1.0;1.0;1.0;1.0;1.0;3.0;3
53_contextual;Entretien 01 24.10.03 02_traitement_A;Ce serait deux cas par genre, actuellement.;contextual;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0
53_original;Entretien 01 24.10.03 02_traitement_A;Ce serait au cas par cas, oui.;original;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0
53_swap;Entretien 01 24.10.03 02_traitement_A;Serait au ce par cas cas, oui.;swap;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0
53_translation;Entretien 01 24.10.03 02_traitement_A;Ce serait au cas par cas, oui.;translation;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0
54_contextual;Entretien 01 24.10.03 02_traitement_A;Je pense qu'il y aussi quelques mêmes activités reviennent, celles qui sont les plus expliciteuses. Là, la notion de la cuisine pour faire notre t !ouille avec nôtre loup, évidemment, mais il Il nous a toujours des images qui sortent dans des cas précis.;contextual;5.0;2.0;2.0;1.0;8.0;5.0;1.0;1
54_original;Entretien 01 24.10.03 02_traitement_A;Je pense qu'il y a les mêmes qui reviennent, celles qui sont les plus explicites. Là, la notion de la cuisine pour faire notre tambouille avec notre peinture, évidemment, mais... Il y a toujours des images qui viennent dans des cas précis.;original;5.0;2.0;2.0;1.0;8.0;5.0;1.0;1
54_swap;Entretien 01 24.10.03 02_traitement_A;Qu je pense ' il a y les mêmes qui reviennent, celles qui sont les plus explicites. Là la, notion la de pour cuisine notre tambouille faire avec notre peinture, évidemment, mais. .. Il y toujours a images des qui viennent dans des cas précis.;swap;5.0;2.0;2.0;1.0;8.0;5.0;1.0;1
54_translation;Entretien 01 24.10.03 02_traitement_A;Je pense qu'il y a ceux qui reviennent, ceux qui sont les plus clairs, ici, le concept de cuisine pour faire notre gâteau avec notre peinture, bien sûr, mais... il y a toujours des photos qui viennent dans certains cas.;translation;5.0;2.0;2.0;1.0;8.0;5.0;1.0;1
55_contextual;Entretien 01 24.10.03 02_traitement_A;je'ai fait un petit lorsque que je suis venu le métier. C'est combien m'ai une certaine passion pour ce métier ... justement pour cette transformation de cette matière. Un petit...;contextual;5.0;1.0;2.0;8.0;2.0;6.0;1.0;3
55_original;Entretien 01 24.10.03 02_traitement_A;J'ai remarqué un truc depuis que je suis dans le métier. C'est que j'ai une certaine passion pour ce métier et justement pour cette transformation de la matière. Un peu...;original;5.0;1.0;2.0;8.0;2.0;6.0;1.0;3
55_swap;Entretien 01 24.10.03 02_traitement_A;' j ai remarqué un truc depuis que je suis dans le métier. C ' est que ' j une ai certaine ce passion pour métier pour et justement de cette transformation la matière. peu Un. ..;swap;5.0;1.0;2.0;8.0;2.0;6.0;1.0;3
55_translation;Entretien 01 24.10.03 02_traitement_A;J'ai remarqué quelque chose depuis que je suis dans les affaires, que j'ai une certaine passion pour ce métier et pour cette transformation de la matière...;translation;5.0;1.0;2.0;8.0;2.0;6.0;1.0;3
56_contextual;Entretien 01 24.10.03 02_traitement_A;Je en sais comment, un brin peuadif ? Un peu énervé;contextual;5.0;1.0;1.0;5.0;1.0;1.0;4.0;3
56_original;Entretien 01 24.10.03 02_traitement_A;Je ne sais pas, un peu maladif ? Un peu...;original;5.0;1.0;1.0;5.0;1.0;1.0;4.0;3
56_swap;Entretien 01 24.10.03 02_traitement_A;Je, ne sais pas maladif un peu? Un peu. ..;swap;5.0;1.0;1.0;5.0;1.0;1.0;4.0;3
56_translation;Entretien 01 24.10.03 02_traitement_A;Je ne sais pas, un peu malade ?;translation;5.0;1.0;1.0;5.0;1.0;1.0;4.0;3
57_contextual;Entretien 01 24.10.03 02_traitement_A;Un peu obsessionée, oui. Ca peut paraître bizarre première fois pour certains si son devenu votre métier parce que... Je ne sais pas, des fois qu' y prennent un peu pour des zin génial.;contextual;5.0;2.0;2.0;6.0;6.0;1.0;4.0;2
57_original;Entretien 01 24.10.03 02_traitement_A;Un peu obsessionnel, oui. Ça peut paraître bizarre des fois pour certains qui sont dans le métier parce que... Je ne sais pas, des fois qu'ils prennent un peu pour un zinzin.;original;5.0;2.0;2.0;6.0;6.0;1.0;4.0;2
57_swap;Entretien 01 24.10.03 02_traitement_A;Un obsessionnel peu, oui. Ça paraître peut bizarre fois des pour certains qui sont dans le métier que parce. .. Je ne sais pas, des qu fois ' ils un prennent peu pour un zinzin.;swap;5.0;2.0;2.0;6.0;6.0;1.0;4.0;2
57_translation;Entretien 01 24.10.03 02_traitement_A;Ça a l'air bizarre pour certains dans les affaires, parce que... je ne sais pas, parfois quand ils se prennent pour un zinzin.;translation;5.0;2.0;2.0;6.0;6.0;1.0;4.0;2
58_contextual;Entretien 01 24.10.03 02_traitement_A;Mais ça me permet justement d'avoir un rapport un peu très intime avec ces matériaux et aller chercher des choses plus puissantes. Comme je disais, ce support est donner peinture et là, la plupart que je vais rencontrer, ils prennent les règles de mesure, eux restent appliquent et ça grimpe. Et moi, je sais que j'aime pas chercher vraiment plus loin pour comprendre...;contextual;5.0;6.0;6.0;10.0;6.0;5.0;1.0;1
58_original;Entretien 01 24.10.03 02_traitement_A;Mais ça me permet justement d'avoir un rapport un peu plus intime avec ces matériaux et aller chercher des choses plus puissantes. Comme je disais, ce rapport à la peinture et tout, la plupart que je vais rencontrer, ils prennent les règles de base, ils les appliquent et ça fonctionne. Et moi, je sais que j'aime aller chercher vraiment plus loin pour comprendre...;original;5.0;6.0;6.0;10.0;6.0;5.0;1.0;1
58_swap;Entretien 01 24.10.03 02_traitement_A;Mais ça me permet justement d ' avoir rapport un un plus peu intime ces avec matériaux et chercher aller des choses plus puissantes. Comme je disais, ce rapport à la et peinture tout, la plupart que je vais rencontrer, ils prennent règles les de base, ils appliquent les et fonctionne ça. Et, moi je sais que ' j aime aller chercher vraiment plus loin pour comprendre. ..;swap;5.0;6.0;6.0;10.0;6.0;5.0;1.0;1
58_translation;Entretien 01 24.10.03 02_traitement_A;Mais ça me permet juste d'avoir un peu plus intime avec ces matériaux et de chercher des choses plus puissantes. Comme je l'ai dit, cette relation avec la couleur et tout, la plupart que je vais rencontrer, ils adoptent les principes, ils les appliquent et ça marche. Et je sais que je vais bien continuer à comprendre...;translation;5.0;6.0;6.0;10.0;6.0;5.0;1.0;1
59_contextual;Entretien 01 24.10.03 02_traitement_A;Qui fait, c'est comprendre même l' ensemble même toutes ces matériaux, comment ils seront. Et j'ai pas de théorie la géométrie ou de... Mais bon' essaye d' entretenir une connaissance un peu plus poussée.;contextual;5.0;1.0;1.0;1.0;1.0;4.0;5.0;1
59_original;Entretien 01 24.10.03 02_traitement_A;En fait, c'est comprendre même l'essence même de ces matériaux, comment ils fonctionnent. Et j'ai pas de notion de chimie ou de... Mais j'essaie d'avoir une connaissance un peu plus poussée.;original;5.0;1.0;1.0;1.0;1.0;4.0;5.0;1
59_swap;Entretien 01 24.10.03 02_traitement_A;Fait en, c ' comprendre est même l ' essence de même matériaux, ces comment ils fonctionnent. Et j ' ai de pas notion de ou chimie de. . Mais. j ' essaie d ' avoir une connaissance plus un peu poussée.;swap;5.0;1.0;1.0;1.0;1.0;4.0;5.0;1
59_translation;Entretien 01 24.10.03 02_traitement_A;Cela signifie même comprendre l'essence de ces matériaux, et je n'ai aucune idée de la chimie ou... mais j'essaie d'avoir un peu plus de connaissances.;translation;5.0;1.0;1.0;1.0;1.0;4.0;5.0;1
5_contextual;Entretien 01 24.10.03 02_traitement_A;Les journée de travail, dans le monderail, c'est un métier où il y a plein d' activits différentes. Donc, les journées sont toujours les meme. Mais où il reste sur la même étape pendant des heures.;contextual;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
5_original;Entretien 01 24.10.03 02_traitement_A;Une journée de travail, dans le vitrail, c'est un métier où il y a plein d'étapes différentes. Donc, les journées sont rarement les mêmes. Sauf quand on bosse sur la même étape pendant des semaines.;original;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
5_swap;Entretien 01 24.10.03 02_traitement_A;Une journée de, travail dans le vitrail, c ' est un métier où il y a plein ' d étapes. différentes Donc les, journées sont les rarement. mêmes Sauf quand bosse on sur la même étape pendant des. semaines;swap;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
5_translation;Entretien 01 24.10.03 02_traitement_A;Une journée de travail dans la fenêtre est une profession où il y a beaucoup de différentes étapes, donc les jours sont rarement les mêmes, sauf si vous travaillez au même endroit pendant des semaines.;translation;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
60_contextual;Entretien 01 24.10.03 02_traitement_A;mais juste, j'ai de cette pression, de l'applique. Mais toujours comment me mettre.;contextual;5.0;1.0;1.0;1.0;1.0;4.0;1.0;1
60_original;Entretien 01 24.10.03 02_traitement_A;Pas juste, j'ai de la poudre, je l'applique. Mais savoir comment tout réagit.;original;5.0;1.0;1.0;1.0;1.0;4.0;1.0;1
60_swap;Entretien 01 24.10.03 02_traitement_A;Juste, pas ' j ai la de poudre je, ' l applique. Mais savoir tout comment réagit.;swap;5.0;1.0;1.0;1.0;1.0;4.0;1.0;1
60_translation;Entretien 01 24.10.03 02_traitement_A;Non seulement j'ai de la poudre à canon, mais je sais comment tout réagit.;translation;5.0;1.0;1.0;1.0;1.0;4.0;1.0;1
61_contextual;Entretien 01 24.10.03 02_traitement_A;Ouais, la science. ou la spiritualité dans différents éléments qui l' habitent aussi, parce que la matière, elle n'est par toujours là, là le vide. Ne serait-ce dans le météo et...;contextual;5.0;1.0;1.0;1.0;5.0;5.0;1.0;3
61_original;Entretien 01 24.10.03 02_traitement_A;Ouais, la matière. Et la matière dans les éléments qui l'entoure aussi, parce que la matière, elle n'est pas juste là, dans le vide. Ne serait-ce que la météo et...;original;5.0;1.0;1.0;1.0;5.0;5.0;1.0;3
61_swap;Entretien 01 24.10.03 02_traitement_A;Ouais, matière la. Et la matière dans les éléments qui l ' entoure aussi, parce que la, matière elle n ' pas est juste, dans là vide le. serait Ne ce que - météo la et. ..;swap;5.0;1.0;1.0;1.0;5.0;5.0;1.0;3
61_translation;Entretien 01 24.10.03 02_traitement_A;La matière et la matière dans les éléments qui l'entourent, parce que la matière n'est pas précisément là, dans le vide.;translation;5.0;1.0;1.0;1.0;5.0;5.0;1.0;3
62_contextual;Entretien 01 24.10.03 02_traitement_A;Moi, tout m'environnement joue par ma matière, comme elle se comporte.;contextual;5.0;1.0;1.0;1.0;1.0;5.0;1.0;1
62_original;Entretien 01 24.10.03 02_traitement_A;Enfin, tout l'environnement joue sur la matière, comment elle se comporte.;original;5.0;1.0;1.0;1.0;1.0;5.0;1.0;1
62_swap;Entretien 01 24.10.03 02_traitement_A;Enfin, tout l ' joue environnement sur la matière, comment elle se comporte.;swap;5.0;1.0;1.0;1.0;1.0;5.0;1.0;1
62_translation;Entretien 01 24.10.03 02_traitement_A;Après tout, l'environnement tout entier joue la matière telle qu'elle se comporte.;translation;5.0;1.0;1.0;1.0;1.0;5.0;1.0;1
63_contextual;Entretien 01 24.10.03 02_traitement_A;Bravo, ça'est beau.;contextual;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
63_original;Entretien 01 24.10.03 02_traitement_A;Ouais, c'est ça.;original;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
63_swap;Entretien 01 24.10.03 02_traitement_A;, ouais c ' ça. est;swap;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
63_translation;Entretien 01 24.10.03 02_traitement_A;Oui, c'est ça.;translation;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
64_contextual;Entretien 01 24.10.03 02_traitement_A;C'est ça, parce qu'en fait, on suit mon ensemble. Il' vraiment pas juste nous et'un quartier, pas matériau, d'atelier. C' est tout leur ensemble.;contextual;5.0;3.0;1.0;3.0;7.0;5.0;1.0;1
64_original;Entretien 01 24.10.03 02_traitement_A;C'est ça, parce qu'en fait, on forme un ensemble. C'est pas juste nous d'un côté, le matériau, l'atelier. C'est tout un ensemble.;original;5.0;3.0;1.0;3.0;7.0;5.0;1.0;1
64_swap;Entretien 01 24.10.03 02_traitement_A;' c ça est, parce qu ' en fait, on forme ensemble un. C est ' pas juste d nous ' un côté, matériau le, l ' atelier C. ' tout un est. ensemble;swap;5.0;3.0;1.0;3.0;7.0;5.0;1.0;1
64_translation;Entretien 01 24.10.03 02_traitement_A;C'est parce que nous formons en fait un ensemble, pas seulement nous d'un côté, le matériel, l'atelier.;translation;5.0;3.0;1.0;3.0;7.0;5.0;1.0;1
65_contextual;Entretien 01 24.10.03 02_traitement_A;Je me questionne là-dessus, effectivement, savoir sur toi qui est abordable à mon niveau, hormis le sens où c'est un métier où ses médicaments sont... Certains sont réellement coûteux, et c'est nécessaire de savoir'en procurer. Comme l'histoire du...;contextual;5.0;2.0;1.0;3.0;1.0;3.0;3.0;3
65_original;Entretien 01 24.10.03 02_traitement_A;Je me questionne là-dessus, effectivement, mais sur ce qui est abordable à mon niveau, dans le sens où c'est un métier où les matériaux sont... Certains sont assez nobles, et c'est difficile de s'en procurer. Mais l'histoire du…;original;5.0;2.0;1.0;3.0;1.0;3.0;3.0;3
65_swap;Entretien 01 24.10.03 02_traitement_A;Je me là questionne - dessus, effectivement, mais sur ce qui abordable est à niveau mon, dans le sens où c ' un métier est où matériaux les sont. .. Certains sont assez nobles, et c ' est difficile s de en ' procurer. l Mais ' histoire … du;swap;5.0;2.0;1.0;3.0;1.0;3.0;3.0;3
65_translation;Entretien 01 24.10.03 02_traitement_A;Je me demande ce qui est vraiment, mais ce qui est abordable à mon niveau, dans le sens où c'est une profession où les matériaux sont... certains sont plutôt nobles, et il est difficile de l'obtenir. Mais l'histoire de...;translation;5.0;2.0;1.0;3.0;1.0;3.0;3.0;3
66_contextual;Entretien 01 24.10.03 02_traitement_A;Le plomb, c'est sûr de le remplacer, mais la colle, des fois, on peut peut-être essayer et la créer soi-même pour être un peu auto d etisant. Donc ciment, c'est surement possible, je vais pas aller dans des gisement.... Le verre, je peux vous le faire moi-même.;contextual;5.0;1.0;1.0;1.0;1.0;3.0;1.0;1
66_original;Entretien 01 24.10.03 02_traitement_A;Le plomb, c'est difficile de le remplacer, mais la peinture, des fois, on peut peut-être essayer de la créer soi-même pour être un peu autosuffisant. Le plomb, c'est pas possible, je vais pas aller dans des gisements. Le verre, je peux pas le faire moi-même.;original;5.0;1.0;1.0;1.0;1.0;3.0;1.0;1
66_swap;Entretien 01 24.10.03 02_traitement_A;Le plomb, c ' est difficile le de remplacer, la mais peinture, des fois, peut on - peut être essayer de créer la - soi même pour être un peu autosuffisant. plomb Le, c ' est pas, possible je vais pas aller dans des gisements. Le verre, peux je pas faire le moi - même.;swap;5.0;1.0;1.0;1.0;1.0;3.0;1.0;1
66_translation;Entretien 01 24.10.03 02_traitement_A;Le plomb est difficile à remplacer, mais la peinture, parfois vous pouvez essayer de le créer vous-même pour être un peu autosuffisant. Le plomb, c'est impossible, je ne vais pas aller dans les gisements. Verre, je ne peux pas le faire moi-même.;translation;5.0;1.0;1.0;1.0;1.0;3.0;1.0;1
67_contextual;Entretien 01 24.10.03 02_traitement_A;Il y eut v-être eu moyen, justement, de substituer à ces matières par ceux'autres. Mais... Je dirais que d'essence du vitrail, c' été du bois, du plomb, et de une gristine.;contextual;5.0;3.0;4.0;4.0;1.0;6.0;1.0;1
67_original;Entretien 01 24.10.03 02_traitement_A;Il y a peut-être un moyen, justement, de substituer à ces matières par d'autres. Mais... Je pense que l'essence du vitrail, c'est du verre, du plomb, et de la grisaille.;original;5.0;3.0;4.0;4.0;1.0;6.0;1.0;1
67_swap;Entretien 01 24.10.03 02_traitement_A;Il y a peut - un être, moyen justement, de substituer à ces matières d par ' autres. Mais. .. Je que pense l ' essence vitrail du c, ' est verre, du plomb du, et de la. grisaille;swap;5.0;3.0;4.0;4.0;1.0;6.0;1.0;1
67_translation;Entretien 01 24.10.03 02_traitement_A;Il y a peut-être un moyen de remplacer ces substances par d'autres, mais je pense que l'essence du verre est le verre, le plomb et le gris.;translation;5.0;3.0;4.0;4.0;1.0;6.0;1.0;1
68_contextual;Entretien 01 24.10.03 02_traitement_A;Il y avoir a plein, quand on essaie de faire d'autres choses. Que sais, moi, ceux qui me gêne, :'est c'origine de ce virus. Pendant des ans, c'était plus ou moins tes mêmes méthodes.;contextual;5.0;2.0;3.0;5.0;1.0;6.0;1.0;1
68_original;Entretien 01 24.10.03 02_traitement_A;Il y en a plein, quand on essaie de faire d'autres choses. Mais finalement, moi, ce qui me parle, c'est l'origine de ce métier. Pendant des siècles, c'était plus ou moins les mêmes méthodes.;original;5.0;2.0;3.0;5.0;1.0;6.0;1.0;1
68_swap;Entretien 01 24.10.03 02_traitement_A;Il en y a, plein quand on essaie de faire d ' autres choses. finalement Mais, moi, qui ce me parle, c ' est l ' origine de ce métier. Pendant des siècles, c ' était plus moins ou les mêmes. méthodes;swap;5.0;2.0;3.0;5.0;1.0;6.0;1.0;1
68_translation;Entretien 01 24.10.03 02_traitement_A;Il y en a beaucoup quand on essaie de faire d'autres choses, mais finalement, je parle avec moi est l'origine de ce travail. Pendant des siècles, il y avait plus ou moins les mêmes méthodes.;translation;5.0;2.0;3.0;5.0;1.0;6.0;1.0;1
69_contextual;Entretien 01 24.10.03 02_traitement_A;apres l'avoir questionné un peu, ba je dis que e'est moyen de rester un essentiel. Perso je lui dirai :'est pas une question qui me...;contextual;5.0;1.0;1.0;3.0;1.0;1.0;1.0;3
69_original;Entretien 01 24.10.03 02_traitement_A;Après l'avoir questionné un peu, moi je trouve que c'est bien de rester assez essentiel. Mais je me... C'est pas une question qui me...;original;5.0;1.0;1.0;3.0;1.0;1.0;1.0;3
69_swap;Entretien 01 24.10.03 02_traitement_A;L après ' avoir questionné peu un, je moi trouve que ' c bien est rester de assez essentiel. Mais je me. .. ' C pas est une qui me question. ..;swap;5.0;1.0;1.0;3.0;1.0;1.0;1.0;3
69_translation;Entretien 01 24.10.03 02_traitement_A;Après lui avoir posé une question, je pense que c'est assez bien que je sois toujours si important, mais je... Ce n'est pas une question qui me...;translation;5.0;1.0;1.0;3.0;1.0;1.0;1.0;3
6_contextual;Entretien 01 24.10.03 02_traitement_A;suis- informé si tu éprouves des attentes assez peu quant à cette question ?;contextual;1.0;1.0;1.0;3.0;1.0;1.0;3.0;2
6_original;Entretien 01 24.10.03 02_traitement_A;Est-ce que tu as des attentes un peu quant à cette question ?;original;1.0;1.0;1.0;3.0;1.0;1.0;3.0;2
6_swap;Entretien 01 24.10.03 02_traitement_A;- est ce que tu as des attentes un quant peu cette à question?;swap;1.0;1.0;1.0;3.0;1.0;1.0;3.0;2
6_translation;Entretien 01 24.10.03 02_traitement_A;Avez - vous des attentes à ce sujet?;translation;1.0;1.0;1.0;3.0;1.0;1.0;3.0;2
70_contextual;Entretien 01 24.10.03 02_traitement_A;J'est ça. Chaque chose qu'il sera là.;contextual;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
70_original;Entretien 01 24.10.03 02_traitement_A;C'est ça. Une fois qu'il est là.;original;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
70_swap;Entretien 01 24.10.03 02_traitement_A;C ' ça est. fois Une qu est ' il là.;swap;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
70_translation;Entretien 01 24.10.03 02_traitement_A;C'est quand il est là.;translation;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
71_contextual;Entretien 01 25.01.14 02ab_traitement_A;Alors, je participe à BIP et 1998, et j' ai installé au local mon B manager depuis 2007.;contextual;5.0;1.0;1.0;1.0;1.0;4.0;1.0;1
71_original;Entretien 01 25.01.14 02ab_traitement_A;Alors, je suis à BIP depuis 1998, et j'ai installé en tant que BIP depuis 2007.;original;5.0;1.0;1.0;1.0;1.0;4.0;1.0;1
71_swap;Entretien 01 25.01.14 02ab_traitement_A;Alors, suis je à BIP depuis 1998, et j ai installé tant ' en que BIP depuis 2007.;swap;5.0;1.0;1.0;1.0;1.0;4.0;1.0;1
71_translation;Entretien 01 25.01.14 02ab_traitement_A;Je suis donc un PIB depuis 1998 et j'ai été installé en tant que PIB depuis 2007.;translation;5.0;1.0;1.0;1.0;1.0;4.0;1.0;1
72_contextual;Entretien 01 25.01.14 02ab_traitement_A;Depuis 2012.;contextual;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
72_original;Entretien 01 25.01.14 02ab_traitement_A;Depuis 1998.;original;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
72_swap;Entretien 01 25.01.14 02ab_traitement_A;1998 depuis.;swap;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
72_translation;Entretien 01 25.01.14 02ab_traitement_A;Depuis 1998.;translation;5.0;1.0;1.0;1.0;1.0;1.0;1.0;1
73_contextual;Entretien 01 25.01.14 02ab_traitement_A;Donc là'ai retrouvé le statut de salarié, qui'étais apprenti de BIP, donc uniquement dans la fabrication de vanerie, et puis après m'est venue la formation de culture. Donc ça sera une suite tout fait, enfin surtout  autre de faire sa matière première et de travailler ça.;contextual;5.0;2.0;1.0;5.0;1.0;5.0;1.0;1
73_original;Entretien 01 25.01.14 02ab_traitement_A;Donc j'ai commencé le statut de salarié, j'étais apprenti de BIP, donc uniquement dans la fabrication de vanerie, et puis après m'est venue la fibre de culture. Donc ça paraissait une suite en soi, enfin un aboutissement de faire sa matière première et de travailler quoi.;original;5.0;2.0;1.0;5.0;1.0;5.0;1.0;1
73_swap;Entretien 01 25.01.14 02ab_traitement_A;Donc ' j ai commencé le statut de salarié j, étais ' de apprenti, BIP uniquement donc dans la fabrication de vanerie, et après puis m ' est venue fibre la de culture. Donc ça paraissait une suite en soi, enfin un aboutissement de faire sa première matière et travailler de quoi.;swap;5.0;2.0;1.0;5.0;1.0;5.0;1.0;1
73_translation;Entretien 01 25.01.14 02ab_traitement_A;Donc j'ai commencé à travailler comme employé, j'étais apprenti en PIB, donc seulement dans la fabrication de vanérie, et puis j'ai vu la fibre culturelle, donc une suite semblait finalement être un résultat, faire sa matière première et travailler, quoi.;translation;5.0;2.0;1.0;5.0;1.0;5.0;1.0;1
74_contextual;Entretien 01 25.01.14 02ab_traitement_A;Il n' elle en a pas vraiment. Disons :'en plus je vois un peu dans ma génération alors ça a fait beaucoup de surmesures, beaucoup très'adaptation mais dans plein de domaines différents. Là il se trouve quel'aujourd'hui on a un marché qui est plus porté sur le luxe, avec une création de pièces avant une répétition derrière.;contextual;5.0;1.0;1.0;1.0;1.0;7.0;1.0;1
74_original;Entretien 01 25.01.14 02ab_traitement_A;Il n'y en a pas vraiment. Disons qu'en plus je suis un peu dans la génération où on a fait beaucoup de surmesures, beaucoup d'adaptations dans plein de domaines différents. Là il se trouve qu'aujourd'hui on a un marché qui est plus porté sur le luxe, avec une création de pièces plus une répétition derrière.;original;5.0;1.0;1.0;1.0;1.0;7.0;1.0;1
74_swap;Entretien 01 25.01.14 02ab_traitement_A;Il n ' y en a vraiment pas. Disons ' qu en plus je suis un peu la dans génération on où a fait beaucoup de surmesures, beaucoup d ' adaptations dans de plein différents domaines. Là il trouve se qu ' aujourd ' hui on a un marché est qui plus porté sur le luxe, avec une de pièces création plus une répétition derrière.;swap;5.0;1.0;1.0;1.0;1.0;7.0;1.0;1
74_translation;Entretien 01 25.01.14 02ab_traitement_A;Disons que je suis un peu dans la génération où beaucoup de surdimensionnements, beaucoup d'ajustements ont été effectués dans de nombreux domaines différents. Il y a aujourd'hui un marché plus axé sur le luxe, avec une création de pièces et une répétition.;translation;5.0;1.0;1.0;1.0;1.0;7.0;1.0;1
75_contextual;Entretien 01 25.01.14 02ab_traitement_A;Donc autant Dieu nous pousse techniquement, autant ça standardise son travail à la répétition. Et moins à la polyvalence. Donc moi typiquement j'étais beaucoup, là je suis aux bureau actuellement depuis quelques mois, donc sinon en atelier j'étais typiquement dans la découverte même le matin de ce que je devais faire sur des protos, que ça tombe en génie végétal, en réalisation extérieure, sur structure métallique ou sur des palettes de fabrications, sur différentes commandes créant toute type d'objets.;contextual;5.0;1.0;1.0;1.0;1.0;7.0;1.0;1
75_original;Entretien 01 25.01.14 02ab_traitement_A;Donc autant ça nous pousse techniquement, autant ça standardise le travail à la répétition. Et moins à la polyvalence. Donc moi typiquement j'étais beaucoup, là je suis au bureau actuellement depuis quelques mois, mais sinon en atelier j'étais typiquement dans la découverte même le matin de ce que je devais faire sur des protos, que ça soit en génie végétal, en réalisation extérieure, sur structure métallique ou sur des commandes de luminaires, sur des commandes de tout type d'objets.;original;5.0;1.0;1.0;1.0;1.0;7.0;1.0;1
75_swap;Entretien 01 25.01.14 02ab_traitement_A;Donc autant ça nous pousse techniquement, autant standardise ça travail le à la répétition. Et moins à la polyvalence. Donc moi typiquement ' j étais beaucoup, là je suis au bureau actuellement quelques depuis mois, mais sinon en atelier j ' étais typiquement la dans même découverte le matin de ce que je devais faire sur des protos, que ça soit en génie végétal, en réalisation extérieure, sur structure métallique sur ou des commandes de luminaires, sur des commandes de tout d type ' objets.;swap;5.0;1.0;1.0;1.0;1.0;7.0;1.0;1
