filename,text,word_count,tools,tool_number
Entretien 01 24.10.03 02_traitement_A,"Il y a une journée type, peut-être, pour chaque étape.",10,,0
Entretien 01 24.10.03 02_traitement_A,"Et donc, chaque étape, chaque matière différente.",7,,0
Entretien 01 24.10.03 02_traitement_A,"Comme je disais, on commence avec du dessin.",8,,0
Entretien 01 24.10.03 02_traitement_A,On vient faire notre dessin sur du papier canson.,9,,0
Entretien 01 24.10.03 02_traitement_A,"Ensuite, on va le découper pour faire les calibres.",9,,0
Entretien 01 24.10.03 02_traitement_A,On a un matériau qui est assez...,7,,0
Entretien 01 24.10.03 02_traitement_A,"C'est du papier, donc c'est assez fragile.",7,,0
Entretien 01 24.10.03 02_traitement_A,"Mais en même temps, on peut faire ce qu'on veut avec.",11,,0
Entretien 01 24.10.03 02_traitement_A,"La semaine d'après, on passe à du verre.",8,,0
Entretien 01 24.10.03 02_traitement_A,"C'est un autre rapport qu'on a à la matière puisqu'il est plus froid, il est plus sensible.",17,,0
Entretien 01 24.10.03 02_traitement_A,"Il y a une manière de travailler le verre pour pouvoir le couper correctement, faire des coupes assez techniques.",19,,0
Entretien 01 24.10.03 02_traitement_A,Il y a ces équilibres de masse et de tension dans la matière pour arriver à nos fins.,18,,0
Entretien 01 24.10.03 02_traitement_A,Chaque verre a ses propriétés.,5,,0
Entretien 01 24.10.03 02_traitement_A,Chaque verre réagit différemment.,4,,0
Entretien 01 24.10.03 02_traitement_A,Il y a tous les sens qui sont actifs quand on travaille la coupe de verre.,16,,0
Entretien 01 24.10.03 02_traitement_A,"Déjà au toucher, on a un ressenti du verre quand il vient se détacher.",14,,0
Entretien 01 24.10.03 02_traitement_A,"A l'œil, on voit les choses qui se passent.",9,,0
Entretien 01 24.10.03 02_traitement_A,"A l'oreille, quand on détonne le verre pour faire filer une coupe, le son n'est plus le même quand c'est dense ou quand la coupe s'ouvre et ça ne devient plus clair.",32,,0
Entretien 01 24.10.03 02_traitement_A,"C'est une étape assez intéressante parce que justement ce rapport à la matière, là on le conscientise vraiment.",18,,0
Entretien 01 24.10.03 02_traitement_A,Tous les sens sont en alerte.,6,,0
Entretien 01 24.10.03 02_traitement_A,"Il faut être assez calme, prendre son temps, respirer.",9,,0
Entretien 01 24.10.03 02_traitement_A,Il y a une sorte de trance qui se met en place.,12,,0
Entretien 01 24.10.03 02_traitement_A,Selon le projet qui est en cours.,7,,0
Entretien 01 24.10.03 02_traitement_A,"Si c'est un vitrail immense, la coupe de verre peut durer des jours.",13,,0
Entretien 01 24.10.03 02_traitement_A,"Si c'est un petit vitrail, le tracé, la coupe de verre et la peinture peuvent être faits en une journée.",20,,0
Entretien 01 24.10.03 02_traitement_A,"C'est ça, sur toutes les étapes et à des échelles différentes.",11,,0
Entretien 01 24.10.03 02_traitement_A,"C'est intéressant de faire des petits projets parce qu'en une journée, on voit plein de choses.",16,,0
Entretien 01 24.10.03 02_traitement_A,C'est intéressant aussi de faire des grands projets parce qu'on a le temps de faire de la coupe pendant des semaines et se faire la main et avoir un rapport au verre qui est plus long.,36,,0
Entretien 01 24.10.03 02_traitement_A,Ça nous permet de comprendre des choses.,7,,0
Entretien 01 24.10.03 02_traitement_A,"Moi, je suis assez sensible à la peinture sur verre parce que ça relève un peu de la sorcellerie et de l'alchimie dans le sens où, contrairement au sertissage ou à la coupe de verre, on a des méthodes qui sont assez similaires les uns des autres.",47,,0
Entretien 01 24.10.03 02_traitement_A,"Quant à la peinture, étant donné que c'est une pratique un peu plus personnelle et artistique, chacun a sa manière de l'approcher et chacun a sa manière de préparer sa peinture parce qu'il y a l'application mais il y a aussi la préparation en amont.",45,,0
Entretien 01 24.10.03 02_traitement_A,"Moi, je sais que j'ai fait pas mal de recherches dans mon coin en pratique et en lisant des vieux bouquins du Moyen-Âge ou de la Renaissance ou histoire de trouver des recettes et des méthodes.",36,,0
Entretien 01 24.10.03 02_traitement_A,"Ça, c'est un truc qui me parle parce justement il y a eu beaucoup de recherches et derrière, il y a des années d'application pour arriver à avoir un geste assuré, dynamique et spontané.",34,,0
Entretien 01 24.10.03 02_traitement_A,"Et un geste qui vient aussi avec une connaissance de la matière parce que je dirais même que la connaissance de la matière vient avant toute chose parce qu'une fois qu'on connaît la matière, comment elle réagit à la température, à l'humidité ambiante, à la tension qu'on lui applique, derrière, on peut avoir un geste plus assuré.",57,,0
Entretien 01 24.10.03 02_traitement_A,"La matière déjà sur laquelle on peint, c'est des feuilles de verre.",12,,0
Entretien 01 24.10.03 02_traitement_A,C'est les mêmes qu'on a coupées en amont la veille peut-être.,11,,0
Entretien 01 24.10.03 02_traitement_A,Donc tu l'as déjà rencontré.,5,,0
Entretien 01 24.10.03 02_traitement_A,"Ce verre, ce n'est pas nous qui le produisons, il est produit par des verreries en amont.",17,,0
Entretien 01 24.10.03 02_traitement_A,"Nous, on le reçoit sous forme de plaques.",8,,0
Entretien 01 24.10.03 02_traitement_A,"Au moment où on vient le peindre, on prépare notre peinture.",11,,0
Entretien 01 24.10.03 02_traitement_A,"Là, c'est des oxydes métalliques qui sont préparés aussi en amont par des entreprises qui font de la peinture ou de l'émail.",22,,0
Entretien 01 24.10.03 02_traitement_A,"C'est des choses que nous, on peut préparer nous-mêmes, mais qui impliqueraient des recherches et des notions de durabilité dans le temps.",22,,0
Entretien 01 24.10.03 02_traitement_A,On l'achète toute prête.,4,,0
Entretien 01 24.10.03 02_traitement_A,"C'est de la poudre, c'est des oxydes métalliques et du plomb.",11,,0
Entretien 01 24.10.03 02_traitement_A,"Cette poudre, on va la transformer en une matière malléable et applicable au pinceau.",14,,0
Entretien 01 24.10.03 02_traitement_A,"Cette poudre, on peut la mélanger à de l'eau avec des additifs comme la gomme arabique.",16,,0
Entretien 01 24.10.03 02_traitement_A,"On peut la mélanger à du vinaigre selon les résultats qu'on a en tête, tout en connaissant ses propriétés.",19,,0
Entretien 01 24.10.03 02_traitement_A,"On sait que le plomb n'aime pas l'acidité, donc si on l'applique au vinaigre sur le long terme, le plomb peut se dissocier des oxydes métalliques, donc mal se vitrifier.",30,,0
Entretien 01 24.10.03 02_traitement_A,Il y a des connaissances à avoir là-dedans.,8,,0
Entretien 01 24.10.03 02_traitement_A,On prépare la peinture avec des corps gras pour permettre des superpositions sur les corps maigres en dessous.,18,,0
Entretien 01 24.10.03 02_traitement_A,"C'est-à-dire qu'on peut peindre à l'eau, puis par au-dessus à l'essence pour pouvoir faire des superpositions.",16,,0
Entretien 01 24.10.03 02_traitement_A,"Après, peut-être que je m'égare un peu.",7,,0
Entretien 01 24.10.03 02_traitement_A,"Le moment de la préparation de la peinture et de la palette, c'est un moment un peu méditatif.",18,,0
Entretien 01 24.10.03 02_traitement_A,"On va écraser les pigments, on va mélanger la palette, et selon l'état d'esprit dans lequel on est, si on est un peu fatigué, si on est un peu lunaire, on peut se perdre et juste écraser les pigments pendant 15 minutes sans s'en rendre compte.",46,,0
Entretien 01 24.10.03 02_traitement_A,"Et là, on met une certaine attention dans cette matière qui, à mon goût, est essentielle, puisque cette matière, on va la transformer, on va la sublimer pour en faire des images qui viennent de notre esprit.",37,,0
Entretien 01 24.10.03 02_traitement_A,"Et c'est important que cette matière première soit vraiment traitée avec soin et mettre une énergie dedans parce que derrière, c'est ce qui va permettre de faire un bon boulot.",30,,0
Entretien 01 24.10.03 02_traitement_A,"Donc vraiment, la base, c'est la préparation de la peinture.",10,,0
Entretien 01 24.10.03 02_traitement_A,"Et au moment de l'application aussi, il y a un état d'esprit à avoir assez vif pour avoir des gestes qui sont japonais, qui sont justes.",26,,0
Entretien 01 24.10.03 02_traitement_A,"Chaque geste doit être juste, et on n'a pas trop le droit à l'erreur si on veut avoir un résultat qui est bon.",23,,0
Entretien 01 24.10.03 02_traitement_A,"Effectivement, on peut tout corriger, mais si on veut un résultat spontané, là, il faut être plutôt dans un esprit d'action, mais tout en restant calme aussi parce que si le geste est précipité, ça ne marche pas.",38,,0
Entretien 01 24.10.03 02_traitement_A,"C'est pour ça que c'est une étape qui me parle aussi parce qu'on est calme tout le long et c'est vraiment à ce moment-là que cette matière qui, à la base, est une poudre d'oxyde qui n'a vraiment rien de noble, d'ailleurs qui, de base, pour notre santé, est très nocive.",51,,0
Entretien 01 24.10.03 02_traitement_A,Je trouve qu'il y a un amour qui est mis dans cette matière pour la sublimer et la transformer.,19,,0
Entretien 01 24.10.03 02_traitement_A,"Donc, la préparation, l'application, et il y a ce moment aussi où ce verre, à la fin, on doit le cuire pour vitrifier les peintures.",25,,0
Entretien 01 24.10.03 02_traitement_A,"Bon, là, ça va, on a des fours qui sont corrects, mais ça peut arriver que des pièces cassent dans le four en fonction de s'il y a des chocs thermiques ou il y a des choses, des fois, qu'on ne peut pas prévoir.",44,,0
Entretien 01 24.10.03 02_traitement_A,"Effectivement, évidemment, avec le temps et l'expérience, on gère tout ça, mais il y a toujours, des fois, une part d'aléatoire qui surprend même les plus aguerris.",27,,0
Entretien 01 24.10.03 02_traitement_A,"Et ça, c'est intéressant aussi parce qu'en fait, on n'est pas maître de tout ce qu'on fait.",17,,0
Entretien 01 24.10.03 02_traitement_A,Il y a toujours une part d'aléatoire qu'on ne peut pas contrôler et ça nous redonne un peu d'humilité.,19,,0
Entretien 01 24.10.03 02_traitement_A,"Je pense que ce matériau qui est sous forme de poudre, on lui donne une forme.",16,,0
Entretien 01 24.10.03 02_traitement_A,"Finalement, c'est peut-être un peu comme un sculpteur qui vient modeler une terre et lui donner un corps.",18,,0
Entretien 01 24.10.03 02_traitement_A,"Là, c'est un peu ça aussi.",6,,0
Entretien 01 24.10.03 02_traitement_A,On vient lui donner un sens à nos yeux d'humain.,10,,0
Entretien 01 24.10.03 02_traitement_A,"Mais encore une fois, c'est une vision de l'artisan, finalement.",10,,0
Entretien 01 24.10.03 02_traitement_A,"Il vit, justement.",3,,0
Entretien 01 24.10.03 02_traitement_A,"Parce que quand il est inerte et qu'il est sous forme d'oxyde, il est là, il ne bouge pas.",19,,0
Entretien 01 24.10.03 02_traitement_A,"Et là, peut-être qu'on lui donne une vie.",8,,0
Entretien 01 24.10.03 02_traitement_A,"Enfin, selon notre sens à nous, finalement.",7,,0
Entretien 01 24.10.03 02_traitement_A,"Parce que lui, il n'a pas de conscience.",8,,0
Entretien 01 24.10.03 02_traitement_A,"Je pense que dans toutes les étapes, on retrouve ça.",10,,0
Entretien 01 24.10.03 02_traitement_A,"Et à mon avis, c'est ça aussi dans tous les corps de métier.",13,,0
Entretien 01 24.10.03 02_traitement_A,"De toute façon, dès qu'on transforme une matière première pour lui donner un sens technique ou artistique, dès le moment où on transforme une matière, finalement, on la fait vivre.",30,,0
Entretien 01 24.10.03 02_traitement_A,Il y a quelque chose de particulier à cette étape.,10,,0
Entretien 01 24.10.03 02_traitement_A,Oui.,1,,0
Entretien 01 24.10.03 02_traitement_A,"Parce qu'il y a aussi, là, cet état d'esprit.",9,,0
Entretien 01 24.10.03 02_traitement_A,Mais cet état d'esprit de l'artisan.,6,,0
Entretien 01 24.10.03 02_traitement_A,"Mais si on prend le verre dans toute sa splendeur, à la base, c'est pareil.",15,,0
Entretien 01 24.10.03 02_traitement_A,C'est pas grand-chose.,3,,0
Entretien 01 24.10.03 02_traitement_A,"Et le verre, on le transforme.",6,,0
Entretien 01 24.10.03 02_traitement_A,"Et ensuite, nous, vitraillistes, on vient, en fin de chaîne, le découper et le sertir et le mettre en lumière.",20,,0
Entretien 01 24.10.03 02_traitement_A,"Alors qu'à la base, c'est des oxydes et c'est du sable.",11,,0
Entretien 01 24.10.03 02_traitement_A,"Enfin, voilà.",2,,0
Entretien 01 24.10.03 02_traitement_A,Je n'en ai plus trop la compo.,7,,0
Entretien 01 24.10.03 02_traitement_A,Il faut que je fasse gaffe à ce que je dis.,11,,0
Entretien 01 24.10.03 02_traitement_A,Mais c'est pareil.,3,,0
Entretien 01 24.10.03 02_traitement_A,"Effectivement, oui, la coupe de verre, le sertissage au plomb, c'est pareil.",12,,0
Entretien 01 24.10.03 02_traitement_A,"Le plomb, on va l'extraire, on va le transformer, on va le couler, on va lui donner une forme.",19,,0
Entretien 01 24.10.03 02_traitement_A,"C'est lui qui va permettre de faire en sorte que nos verres tiennent, que nos vitraux soient là pendant des siècles.",21,,0
Entretien 01 24.10.03 02_traitement_A,"Donc, chaque étape a son sens.",6,,0
Entretien 01 24.10.03 02_traitement_A,"Oui, évidemment.",2,,0
Entretien 01 24.10.03 02_traitement_A,"J'ai un peu ce toc, je crois, de placer des métaphores quand je peux parce que ça permet, je pense, aux gens d'avoir des généralités et de leur parler.",29,,0
Entretien 01 24.10.03 02_traitement_A,"Et là, pour ce qui est de l'étape de la peinture, finalement, c'est un peu de la cuisine.",18,,0
Entretien 01 24.10.03 02_traitement_A,"Donc, on a des ingrédients et on les transforme.",9,,0
Entretien 01 24.10.03 02_traitement_A,"C'est tout l'art de la cuisine, quoi, de prendre des matières premières et de faire quelque chose à la fin.",20,,0
Entretien 01 24.10.03 02_traitement_A,"Pour ce qui est de la consistance, peut-être, dans un cas précis, oui.",13,,0
Entretien 01 24.10.03 02_traitement_A,"Après, là, je ne saurais pas...",6,,0
Entretien 01 24.10.03 02_traitement_A,"Ce serait au cas par cas, oui.",7,,0
Entretien 01 24.10.03 02_traitement_A,"Je pense qu'il y a les mêmes qui reviennent, celles qui sont les plus explicites.",15,,0
Entretien 01 24.10.03 02_traitement_A,"Là, la notion de la cuisine pour faire notre tambouille avec notre peinture, évidemment, mais...",15,,0
Entretien 01 24.10.03 02_traitement_A,Il y a toujours des images qui viennent dans des cas précis.,12,,0
Entretien 01 24.10.03 02_traitement_A,J'ai remarqué un truc depuis que je suis dans le métier.,11,,0
Entretien 01 24.10.03 02_traitement_A,C'est que j'ai une certaine passion pour ce métier et justement pour cette transformation de la matière.,17,,0
Entretien 01 24.10.03 02_traitement_A,Un peu...,2,,0
Entretien 01 24.10.03 02_traitement_A,"Je ne sais pas, un peu maladif ?",8,,0
Entretien 01 24.10.03 02_traitement_A,Un peu...,2,,0
Entretien 01 24.10.03 02_traitement_A,"Un peu obsessionnel, oui.",4,,0
Entretien 01 24.10.03 02_traitement_A,Ça peut paraître bizarre des fois pour certains qui sont dans le métier parce que...,15,,0
Entretien 01 24.10.03 02_traitement_A,"Je ne sais pas, des fois qu'ils prennent un peu pour un zinzin.",13,,0
Entretien 01 24.10.03 02_traitement_A,Mais ça me permet justement d'avoir un rapport un peu plus intime avec ces matériaux et aller chercher des choses plus puissantes.,22,,0
Entretien 01 24.10.03 02_traitement_A,"Comme je disais, ce rapport à la peinture et tout, la plupart que je vais rencontrer, ils prennent les règles de base, ils les appliquent et ça fonctionne.",28,,0
Entretien 01 24.10.03 02_traitement_A,"Et moi, je sais que j'aime aller chercher vraiment plus loin pour comprendre...",13,,0
Entretien 01 24.10.03 02_traitement_A,"En fait, c'est comprendre même l'essence même de ces matériaux, comment ils fonctionnent.",13,,0
Entretien 01 24.10.03 02_traitement_A,Et j'ai pas de notion de chimie ou de...,9,,0
Entretien 01 24.10.03 02_traitement_A,Mais j'essaie d'avoir une connaissance un peu plus poussée.,9,,0
Entretien 01 24.10.03 02_traitement_A,"Pas juste, j'ai de la poudre, je l'applique.",8,,0
Entretien 01 24.10.03 02_traitement_A,Mais savoir comment tout réagit.,5,,0
Entretien 01 24.10.03 02_traitement_A,"Ouais, la matière.",3,,0
Entretien 01 24.10.03 02_traitement_A,"Et la matière dans les éléments qui l'entoure aussi, parce que la matière, elle n'est pas juste là, dans le vide.",21,,0
Entretien 01 24.10.03 02_traitement_A,Ne serait-ce que la météo et...,6,,0
Entretien 01 24.10.03 02_traitement_A,"Enfin, tout l'environnement joue sur la matière, comment elle se comporte.",11,,0
Entretien 01 24.10.03 02_traitement_A,"Ouais, c'est ça.",3,,0
